sales_id,expected_dt,flag_fraud,rule_10_l12,rule_10_l24,rule_10_l3,rule_10_l36,rule_10_l6,rule_10_l9,rule_1_l12,rule_1_l24,rule_1_l3,rule_1_l36,rule_1_l6,rule_1_l9,rule_2_l12,rule_2_l24,rule_2_l3,rule_2_l36,rule_2_l6,rule_2_l9,rule_3_l12,rule_3_l24,rule_3_l3,rule_3_l36,rule_3_l6,rule_3_l9,rule_4_l12,rule_4_l24,rule_4_l3,rule_4_l36,rule_4_l6,rule_4_l9,rule_5_l12,rule_5_l24,rule_5_l3,rule_5_l36,rule_5_l6,rule_5_l9,rule_6_l12,rule_6_l24,rule_6_l3,rule_6_l36,rule_6_l6,rule_6_l9,rule_7_l12,rule_7_l24,rule_7_l3,rule_7_l36,rule_7_l6,rule_7_l9,rule_8_l12,rule_8_l24,rule_8_l3,rule_8_l36,rule_8_l6,rule_8_l9,rule_9_l12,rule_9_l24,rule_9_l3,rule_9_l36,rule_9_l6,rule_9_l9
3630,2025-01-09,0,0.7895813652036839,-0.5714270895568268,-0.12279156331093977,1.0043317343939915,-0.2735054076412038,1.467974227460587,1.307835070311698,-1.3156209594124562,-0.3424478988994969,0.9408364366230969,-0.45393994776214935,-0.31961926749118413,0.5557980537723003,1.0863714230670698,0.8740315928632763,-0.2426423423981369,2.3330720017338287,0.4584480095389896,1.3125027016685797,0.9335950545274109,-0.1472066981368178,-1.7023696813089348,-0.5656069262481256,0.5131015701946244,-1.6835406462737514,0.7677491407505515,-1.615958608866614,-0.5445130840157467,0.7465591955201438,0.337645219417517,-0.6437559066778311,-0.3325923071616498,0.6050552797729224,-0.5747335559437742,0.5159425411920914,-0.13364659811230528,-0.38031826145817377,-0.3355310003789138,1.8312852463674472,0.09949757260813835,1.120176063617548,0.13778373692106097,0.9911702696310868,-2.052152005187759,-0.38143702020707737,-1.5163846916488937,0.10708978681274967,-1.0342090190796602,1.2790440315799436,-0.529036852411267,-0.907256903541679,-0.7075632260088173,0.585906550270104,0.5444557905069126,-0.7824487766055465,-0.7985300818752011,0.06736885161786316,-0.7372190202458608,-1.1081677934288203,-0.29490265592357423
5986,2024-09-11,0,0.36969808836413026,-1.13632195947499,-1.810909528376807,-2.1921578543267852,1.2808907599006318,-0.7091408034671259,1.9032607228548715,2.1415938630054607,0.6966513758569941,1.372634436746879,1.284365451466021,0.8867864542131637,-0.5347057882205635,-0.7136420439607786,-0.10440459172098186,0.37784792263138856,-0.6102554944926133,-1.930178576259134,0.25533022747500955,1.0673787186332535,-0.6869184941200298,-1.0715890210105714,0.7941751408972759,-0.7926805913616161,-1.1399675866041972,-0.9314997465076331,0.32511036613248223,0.7668939444098125,0.8149428392573909,-2.5135076278870576,0.748806656404342,-0.601572573004092,0.5297678188877909,-0.21243591219121954,0.4861224978475473,1.5830471231104455,0.693233457846035,-2.0634520823114237,-1.2539904680521807,-0.9708609136201112,0.741652423953813,-1.300646667733644,0.526702150839402,0.44405219617623265,-1.019102866682603,-0.12207173510211058,-0.6918391281687296,0.3706736481961284,1.2847479247764801,0.4176980059986321,-0.2896239264966957,-0.09067426641405886,0.32235098522119193,0.19719860154542926,0.3758919678822565,-0.920408865773368,-1.3315251582737826,-0.016276836749829004,-1.0866762332608413,0.2700805124708857
7036,2025-05-28,0,-0.390535953216589,-0.26382398240668276,1.651167522825577,-0.7723658910138295,0.3591750681924439,0.5606990989936274,-0.3899628385609306,-0.14230146081114894,0.8708487566734567,1.2533408290765415,0.8222123104490385,0.20076102414419364,0.8286841012051187,0.9114186110625397,1.1466597119127648,-0.7288415864601576,0.052717408248370484,-0.12468883212722524,-0.5170975963343581,0.2488253194990593,0.3459073172824671,0.7761943667978799,-0.5619252683927544,0.1595044842043141,-0.9983924731976904,0.037331736947896425,0.5058000976341475,1.7446035482351265,-0.8435630869349293,-0.24101935786628204,-0.5965373487000504,-0.6439077984164681,0.0642974429048759,0.4211073740967544,0.41635988253407896,0.8182753648626353,0.3734839339373458,-0.6452830614549723,0.6650494703409779,1.289877831215087,-0.41812890559102334,-0.24740290903305595,-0.9036519908675039,-0.11902016608376716,-0.6103723759221181,-0.41253018923858675,0.3795671808984982,0.3712636393265459,-0.38337531289836907,-0.02301074404716393,-0.3919071043749781,-0.321690773530225,-1.2341048222788737,-0.48719345367704553,-1.1033923285738434,-0.18589213379930467,-1.5671523316100666,0.13546261577165902,0.9622125683349021,0.30852251389602403
628,2025-01-09,0,1.2970243827413424,0.6067104581361131,-1.0859527335785348,-0.05566188745373367,-0.6909312702360979,1.1407414229591466,-0.8832684996190839,-1.2100474605576241,0.7282381073058656,-0.7922069230904546,2.3023025737773346,-1.0969463983005157,-0.34959409899332544,-0.8867998953479896,-0.14215117360181917,-1.1820305739675632,0.7399747938232828,-0.10227921898873407,0.5128693857886567,-1.2930089978483361,0.8930678269867728,0.4246341678142203,-1.482895457923135,0.07777742378838193,-1.8557125133214212,-1.4628529659541443,0.14765184053745017,0.9453865220982146,0.6499230768428101,-0.4600854335181129,0.45619807329222645,0.0793353930538571,1.2171299211561122,0.07856102529760742,-0.9587370752423364,-0.716900170950097,-0.9532504661664035,-0.05752042225844424,-1.5222053049258542,1.4816816368445884,0.1448659778859128,-0.2089984271580621,0.8443196875008891,0.8282970934954161,-0.3487752610068693,-1.691822078470973,-0.19900980247754033,-1.7325646580717227,0.4067885792751028,0.10963458261395857,-0.0718131428510346,-0.8245416288180845,-0.4153006401136244,0.35571723598946275,1.3039471212707632,-0.09980302734546052,-2.672207384471349,-0.9234862378340667,0.8835862711499332,1.8840592735643835
6352,2024-11-30,0,0.382091530925658,0.9483314205265682,-1.0971252002990823,-0.25194125323761507,-1.1973926700368955,-0.2273604914347984,-0.023993432363912773,-0.18968137116091013,-1.401360571674669,1.2435937625654654,0.8136829478434615,-1.6452094850546461,1.0411241743047708,1.1137654734635325,0.6869772311958753,-0.4930950794971658,-0.29631215463888433,0.10841151814992703,0.5163898468267384,1.7346719411728018,0.06107397595636612,0.389395279997127,-1.004871748284828,0.8710241614758897,-0.12975524948807524,-0.07785509163937111,0.01151895103379752,-1.0203949317413274,-1.8559708027936623,0.09281810510296253,-1.233089612740645,-0.4044658619273364,-1.0952802354431745,0.16085720537941603,1.2164788649964515,0.7232721426850781,0.3470566161887447,0.4277629165462454,-1.7063769280547925,1.17989498104583,-0.3959228526787555,-1.1183795563321277,-0.7979721850603463,-0.3925987657480917,-0.597994280958572,0.0022058487714898957,-0.5611173433170051,0.8253245261549095,-0.4575291719743488,-0.06300454771956526,0.048710280914527976,-1.67146734254546,0.07606907919927473,-0.4949485665645141,0.8177044566868228,0.11123367819804642,-0.7087503489079401,-1.2674749442821414,-0.6099391345316046,-1.3203833393010005
8271,2025-04-13,0,-1.924878855607219,-0.6410696012237629,-0.7699281983354826,1.2462819198993442,0.05471813994821126,2.4322609162963262,1.4572401958095875,-0.4469945354765954,0.9476370364385966,-1.5859667198981504,-1.2192304141739059,0.019906310974224455,-0.7232204867336176,0.8834288635365848,-0.6064754753269298,-1.4560057424756698,0.9167712002717907,1.9712196789859737,0.7674587431230371,-0.42965221234859696,-0.7659567528263898,-0.012562370872420231,-1.1978683609058363,-0.4907418837399646,-0.4883823807185957,-1.416370570311134,0.14645065123823273,1.9931070907762276,1.4850127490184455,-0.6067449027622905,-1.0672574392377991,0.16114605184809244,-1.1236601472830323,-1.5521398238564457,-0.3128654187843918,1.4759149063439463,-0.5577653687306846,0.9911721145019604,-0.2054624848389648,-0.18638033012687805,-1.8070362210342439,-1.015265685349344,-0.6289435523402809,-1.395493844265505,1.3459480904562353,-0.7481745513635552,-0.22597863520223008,-0.8636300967541735,0.39224274954717087,1.9685206638905626,0.18249289845810895,0.08447937338770865,1.071341641025963,0.27148606532296554,-0.495111986310894,-0.588630821497492,2.094307432629636,-0.22200512406323306,-2.44226326703411,0.49102826670200866
1206,2025-02-24,0,-2.2566398031230026,2.177547855241346,-0.8345405524327041,-0.6559296513164535,1.4196935363815097,1.8377775888521535,1.607495810258892,0.03859370283527317,-0.6651885407333455,0.057092524813712145,-1.7302061926014543,0.4535392222540913,0.19817763028255203,-0.6689244417981001,-0.09687672718933386,0.988335072013931,0.059713093774081245,1.321815022012776,1.237695800146477,-0.44407552538504264,-0.3507271285678659,0.25416449131793345,2.0056135714471424,1.0781923084233003,-0.03692114787633596,-1.0167850378975836,0.7328649768192781,-0.31682315834259006,-0.1696249070341263,-0.929609863616239,0.38639936460191016,0.9386699217982775,1.2223934376505747,0.4456706414312246,-0.40577681779454217,0.6594242104687954,2.1243029161927933,-1.7380532174472951,1.6209327853331168,0.6065505342082784,0.5905760967644822,0.5091775356937038,-0.9122482009146263,1.1900486507772357,0.7667182826202803,-0.6401050189232973,-0.5755587242223202,0.09605690965099623,-0.4428206037310535,1.642804362069927,2.519332791243617,-0.22177486106582384,-1.1241261460722793,-0.6363026884323573,-1.4612133511639218,0.32204672826780745,-0.574752983207413,-1.16005074270297,-0.8559616119275864,-0.17469162701021212
7339,2024-08-02,0,0.19248698829619415,0.00598461127585074,0.37455842325898764,-0.9158728418311488,1.9344722777287262,0.8865496330231697,-0.20868947993391007,-0.5517451415229021,0.4338484158470097,0.8597886242140841,0.6992198828164103,-0.4176367157357327,-1.2854690999873915,0.5466867830876883,-0.8808938796637913,-0.6490644768642613,1.0511767086321318,0.6575450339124641,0.5747632466506866,1.7684841923424253,-0.9394478266071244,1.2474800587408876,-0.410511092720569,-1.2150148780164518,-0.9242122771698645,-1.1394322490350006,0.6091200152654201,1.881617034086281,-0.17370357904751563,0.8008337069381669,-0.9777586819844742,-0.08967889433436484,0.5132142892151672,-0.049757039857122966,-0.7509966671648134,1.3365918521196776,-0.4551583331056565,0.2044124229829457,0.45043460072619207,0.9537403047458758,-0.7260413559442711,-0.4259788957392358,-2.935519423172639,-0.9950957454476467,0.14182921970624135,0.14891858264377242,-0.018574250199334275,2.66976998960581,-0.003192786402893764,1.078970655524168,-1.7131011189406156,-0.7121505322977223,1.8627160531305853,0.687340204139771,0.15354492506108283,0.2343986124120899,-1.4981365450170019,-0.37733728006925027,0.005994260250635923,-0.24039618802489182
4267,2025-01-09,0,1.9481021294093857,0.23253554268860352,0.08905266188149644,-0.12195879483491268,1.0493542507317237,0.023874329481415064,-1.116999971188608,-0.12201756794040342,-1.1164010649036178,-1.242997175977617,0.23844469674173777,-1.4496201702420874,0.6984817887472927,0.9260711238882927,0.6323179639245307,-0.3879123994859682,1.149975860301253,0.0798266476025906,1.225973366099145,0.49656818067435005,-0.3394602495108506,0.35662027944825486,0.5830825155809449,-0.8286369847384468,-1.1011314677195323,1.3846027900516271,-0.3288839683949828,-0.6665592157580815,-0.49290688208436917,0.7657402175371368,1.3948439285384295,-0.42287244650904626,-0.17348525885492203,0.7521675615368902,0.7295293556682814,-0.09109926350771619,0.5932769734480074,0.7501039817984733,-0.28529410390385745,0.04233276893878238,-0.18763158740297928,-0.2629502494397139,-0.17732951806223443,-0.5756354980100946,0.26993228835772265,-0.059126220824508816,0.4835019345359592,-0.7181556327377009,1.8104264675077508,0.4537888699800908,2.115411240055891,-0.9468257810373875,-0.7305033407819068,-1.2655192341125745,-0.7206611789272311,0.20217902852710892,-0.3683536505445202,0.05052547981760987,0.07263779805178985,1.4074720214484289
2670,2025-04-08,0,0.8988211132773811,-0.9458224342982049,-0.8721969912225234,0.4715581415702085,0.6795031589283291,-0.111836112304526,-0.1289857800469977,-0.5341612174325261,0.6460030941292586,0.6218430197866442,-0.1001571088725076,0.9792321991010157,-0.9943300290881504,0.20083550333615308,1.3362337003593017,-0.8209648879413319,1.0158763651775289,-1.7647517112325168,1.4890878551497437,-1.5228830384073848,1.255536011984254,2.0894935151227183,1.1801006328875563,0.36951177650968386,-0.9746136918295767,1.2405859158945807,-0.900187624331102,-1.5658168080607058,-0.5854574950907415,0.9137914325468696,0.1224926766214056,0.5533849300352852,-0.7454164491108947,0.7279853843336962,0.8117108944809356,-0.8374516872340527,-0.5377344426435248,-0.6074270382040415,-0.7012810931622577,-0.7000066467293494,-0.37345490104844026,1.9432763006249225,-1.9455917322111587,0.5561826376865654,-0.15206162051832056,0.7743208931211488,-1.4763390644149974,0.49981635420270215,-0.9992722008007835,-1.4065046345729302,-0.6232701159900031,-0.5490224147490401,0.9727377704063331,1.1238976557331553,0.37890088891741536,1.1172163817214402,-0.17452703317954796,1.6869718170831245,-0.3644829999064749,0.7685101636136319
