rule_10_l12,rule_10_l24,rule_10_l3,rule_10_l36,rule_10_l6,rule_10_l9,rule_1_l12,rule_1_l24,rule_1_l3,rule_1_l36,rule_1_l6,rule_1_l9,rule_2_l12,rule_2_l24,rule_2_l3,rule_2_l36,rule_2_l6,rule_2_l9,rule_3_l12,rule_3_l24,rule_3_l3,rule_3_l36,rule_3_l6,rule_3_l9,rule_4_l12,rule_4_l24,rule_4_l3,rule_4_l36,rule_4_l6,rule_4_l9,rule_5_l12,rule_5_l24,rule_5_l3,rule_5_l36,rule_5_l6,rule_5_l9,rule_6_l12,rule_6_l24,rule_6_l3,rule_6_l36,rule_6_l6,rule_6_l9,rule_7_l12,rule_7_l24,rule_7_l3,rule_7_l36,rule_7_l6,rule_7_l9,rule_8_l12,rule_8_l24,rule_8_l3,rule_8_l36,rule_8_l6,rule_8_l9,rule_9_l12,rule_9_l24,rule_9_l3,rule_9_l36,rule_9_l6,rule_9_l9
0.7819908704497349,-0.560465558330486,-0.11351201014794501,1.018084291261369,-0.2682353768602776,1.4748368216154442,1.2959265689672441,-1.3193302616693314,-0.35658548107938187,0.9491327402573327,-0.4535225176246064,-0.3162745887589146,0.569177918351447,1.0872621105171543,0.8662875381315285,-0.23660469178819432,2.3254163462864197,0.46482598932115193,1.3225199583037195,0.9388434636902192,-0.1463616027644193,-1.6955029899171874,-0.5636500156260701,0.5412224213749763,-1.651050658096122,0.797531875775243,-1.623792653108663,-0.5368157843409235,0.7513290402567785,0.33894252013894727,-0.627647669789094,-0.33971835038595016,0.6092016563775375,-0.5739000479389705,0.4933645257157156,-0.12334516990445234,-0.37937870863528245,-0.3351207210400008,1.845158487562897,0.10644618283506639,1.1500829233165,0.12933273814708365,1.009812250139174,-2.054506891369715,-0.37950780159186764,-1.547786958465547,0.11317079237788205,-1.0094877953721173,1.2573311915565881,-0.509819894627221,-0.9296232018391264,-0.693299661438224,0.5640413986984161,0.5294726089180998,-0.7649818152259891,-0.7833412643623705,0.06352882286740508,-0.7486929251144909,-1.1052201889568796,-0.29364110053231096
0.3701377724175209,-1.1241865296217668,-1.8078203066174232,-2.161641805277183,1.296443249208154,-0.673684012519523,1.8963948047086205,2.1552365088953014,0.6909952840367942,1.380099768654093,1.2879390100192427,0.8888929568030939,-0.5374584268833885,-0.6940654862608004,-0.11045383230505433,0.3803857446402376,-0.6078668609883605,-1.9084817579507314,0.26830736975581676,1.0722119092335447,-0.6798721793262581,-1.0621113833718958,0.8052188748672443,-0.7718249749704522,-1.1125460718798175,-0.9095031090844237,0.31575785918014243,0.7644787638089737,0.8197214667931841,-2.5258178860759752,0.7526404988727075,-0.6081628437276568,0.5335180162961823,-0.21222311865393723,0.4634227788308027,1.6027261865971878,0.6879338286090987,-2.0565631421572768,-1.2538594865786483,-0.9708779636181323,0.7647374517780229,-1.3218798054826986,0.5427133707197154,0.44546473909647705,-1.0071647976502383,-0.13948029295069808,-0.6841569958764329,0.37405705549099855,1.2630175174520284,0.44635000631320715,-0.30379710256443143,-0.08330399132352247,0.30351680059394537,0.1814809938057007,0.386286704502649,-0.9051381313478626,-1.3460019903896134,-0.024458398480494033,-1.0837276947870418,0.2723158797183291
-0.3755569540104959,-0.25350167607746427,1.6669521869268369,-0.7492957199553102,0.3686303323708728,0.5794778313405455,-0.4162497718265799,-0.14012180905589802,0.866614524575393,1.2610357350326395,0.8249467675063975,0.2035716184880567,0.846100939222941,0.914125476893983,1.138443419951345,-0.7200615656373361,0.05284360530585012,-0.11457105510371149,-0.5019578002919198,0.25619901882291984,0.34108659576494815,0.7933204049110605,-0.5599437548763325,0.18565795833960774,-0.9722910564641453,0.06376763959360368,0.4963062404140162,1.734649084353277,-0.8389974682950794,-0.24248382150699926,-0.5808453079808396,-0.6504137430668269,0.06559823270601405,0.42023473555800445,0.39337544370083566,0.8337767753808942,0.3700425994218809,-0.6437113989015625,0.6737281304310038,1.3045731772568183,-0.4159456984526978,-0.2592767423244331,-0.8957423375049631,-0.1184574475501109,-0.6048497709851933,-0.4328538681548051,0.3851021168070719,0.37463808564359263,-0.39996810242876135,0.0012492073602417037,-0.40743710336109096,-0.31173905548556363,-1.2350393047991244,-0.5043585056708083,-1.0839658531693104,-0.17111508121953822,-1.5834208076192835,0.12797400606503165,0.965250149480985,0.31082414024437033
1.279729147669954,0.6152237213338988,-1.0802050940391317,-0.03635035900210532,-0.6884225458773614,1.1519018879550171,-0.9137331750216492,-1.2132268837147346,0.7228398373942992,-0.7805754719260962,2.3077243347687055,-1.092803921704024,-0.34960826502396986,-0.865425792683465,-0.14813503083028198,-1.1706943747974417,0.7377556821192576,-0.0923051602203654,0.525125466486328,-1.2808499741489825,0.8819603012810935,0.4403050173969353,-1.4870683816677701,0.10347617714402865,-1.821617131863157,-1.443291032510143,0.1384381561396975,0.941594955194648,0.6546805101960288,-0.4625954231931531,0.46261104093250155,0.07138884527181348,1.2244971692923365,0.07827526188256498,-0.9873336510593601,-0.7097848319167801,-0.9489811917578304,-0.05815251473704222,-1.5232689907335515,1.4976252003359476,0.1571955960775388,-0.22053099164491205,0.8621299021374266,0.8302895630930298,-0.3473587037863428,-1.7249850832351432,-0.19231534529688082,-1.6972365810214285,0.3877621805358896,0.1352164609446272,-0.08309698101149691,-0.8089709149122061,-0.4256516128895547,0.34033488475195767,1.3086756369066155,-0.08508383679540976,-2.696878393640392,-0.9358107734601876,0.886620435275235,1.889076514221688
0.3822941930129521,0.956134766888461,-1.0914185302138448,-0.2316003681988542,-1.1982342295038126,-0.19823139601886086,-0.04718101784220483,-0.18773952173782962,-1.4241413680729411,1.251307426220047,0.8164019186901126,-1.6405043069875536,1.0616837707761,1.1143717843349392,0.6795571857184184,-0.48564476908912046,-0.2949948723940423,0.11703436639405913,0.5286360708904666,1.7374340827067358,0.059525953055463945,0.40492026771741824,-1.0058502505772693,0.9011364563583931,-0.1117533230264599,-0.051946984478192765,0.0024117609023578384,-1.0090280270587837,-1.8515352119374904,0.0929469313302823,-1.2117868412972637,-0.4114487427004697,-1.100081398705213,0.1604304462099728,1.1967599248667782,0.7382545872649833,0.3437688698459049,0.4253113045396585,-1.7082609406380243,1.1938745826199764,-0.39333944342966165,-1.1379930373073954,-0.7894639582736672,-0.3924489493229855,-0.5926659635181851,-0.01395542500660547,-0.55369718945561,0.8218025475469435,-0.4738935765885175,-0.03914316961412985,0.03902522905459488,-1.646432844238801,0.06006720932898625,-0.5121300201127699,0.825401716561188,0.125811027200075,-0.7184917735223512,-1.2813703809917858,-0.6069698775370078,-1.3208893148798977
-1.880555873114367,-0.6299633470530797,-0.7630216962963549,1.2587656066732544,0.06215939649899864,2.426458583263829,1.4465969872390394,-0.4463441547397305,0.9440295770372201,-1.5728077212486147,-1.2202024723209663,0.022902522799046005,-0.7287619408666968,0.8864262898555898,-0.6116550456656885,-1.443124207004924,0.9139487597862211,1.9678958891114167,0.7790020211298432,-0.42017275170210566,-0.7580022985615722,0.0012988216714852146,-1.2001365743718588,-0.4682063120948547,-0.4670364840915679,-1.3965956507225241,0.1372379065088702,1.9812363742604449,1.4898774364527467,-0.6099548469730504,-1.0474163540117007,0.15303654824060292,-1.1286106518899566,-1.549631752901534,-0.33882602032375836,1.4950087478758138,-0.5557945429953149,0.9866080581644926,-0.20066120962031572,-0.1812921511123845,-1.8298841908231243,-1.033962878803926,-0.6194779425730795,-1.3968576604603562,1.3207641442673244,-0.7718668495687899,-0.21923013001045696,-0.8414996813847466,0.3732611502040405,2.0126279710469013,0.1745825208440193,0.08989243280132263,1.0438938423434854,0.25592557069080607,-0.47939935358826335,-0.5735830810354238,2.1058796845576686,-0.23112618986305525,-2.4393736410263784,0.49364446218417285
-2.205971962721313,2.182796787389737,-0.8278709840042044,-0.6334701119961955,1.4361642174745906,1.839783191097978,1.5981250971436902,0.04168127719898647,-0.681960444492402,0.06708954546014038,-1.7321059963418581,0.4560903815434181,0.20626699296782153,-0.6498120957983143,-0.10293900728636694,0.9874294872420025,0.059815417617681256,1.3226560208655607,1.2479225021459421,-0.434551299726726,-0.3475436095122569,0.2691297276977127,2.0247528137204296,1.1094572651147383,-0.01978484043539361,-0.9951791846659733,0.72319349090264,-0.31088161399958103,-0.16497273167755466,-0.9343607297663682,0.39342755550267655,0.9290116952505376,1.2297883835695316,0.4447559193303344,-0.43211661550305946,0.6740578784357069,2.110686311881129,-1.732384326575005,1.6338690865529373,0.6167989348250662,0.6109383955531826,0.5040268058343935,-0.9043872367301478,1.1925870986822031,0.7506259704522767,-0.6627127015275773,-0.5681096285107666,0.1036112855878851,-0.45923030895624734,1.683665620838731,2.5424214301724275,-0.21293963132520602,-1.1263254158950244,-0.6537830966658997,-1.4396022071225016,0.33648238604466196,-0.5834755288929302,-1.1734556028573553,-0.8530030468254983,-0.1732228744283988
0.19631579713422026,0.015746232857319804,0.3856617596552407,-0.8920500709028819,1.9543482625460478,0.9010486492491204,-0.2334412324618968,-0.5516205097422971,0.42604723469225736,0.8682408999478423,0.7017310304967536,-0.41419143828798466,-1.2993282484071176,0.5531799159323434,-0.885598111701105,-0.6407344328188563,1.0478956009529194,0.6626461564472166,0.5868460360881401,1.7711413922572166,-0.9294999821215058,1.2665568567394894,-0.4075177451022375,-1.1965090852347746,-0.8988025436381184,-1.118388375371908,0.599545332765933,1.8706060361588324,-0.1690519275319558,0.8043416448888467,-0.9587064611697736,-0.09728878839525007,0.5168773783056095,-0.04982295950321093,-0.7787453990384668,1.3549246255749836,-0.4537838307372679,0.20279824047811215,0.4581573354625622,0.9662481408754001,-0.7294074111196962,-0.4394395858380772,-2.939118324704393,-0.9958552555327945,0.13554521261305397,0.13422975828248712,-0.01224140239325849,2.638233971392231,-0.020956492127605215,1.1142128172943255,-1.7461572288256149,-0.6978357078858053,1.826167214660461,0.6726592137028364,0.16529719681856692,0.24889318005679026,-1.5138802440624843,-0.38716770477418155,0.008990285098801655,-0.23904068462305497
1.91835517022415,0.24182637255029132,0.0991090481728746,-0.1022995825702315,1.0633751069828628,0.04970371045488364,-1.149444088334057,-0.11973611022995859,-1.1368559225121186,-1.2304982035304857,0.24011924478967137,-1.445115732289983,0.7139724627783843,0.9286258825502552,0.6249925973857031,-0.3810553640615768,1.1463575943449493,0.08863281751734785,1.2362328887263845,0.5031729712126829,-0.3364061854527914,0.37200960390227594,0.5927156107120563,-0.8079814259432174,-1.0740720751314368,1.4172119990291945,-0.3377248675567124,-0.6579207978238519,-0.48829622719238935,0.7690806664930243,1.3929834370510668,-0.4298186638421296,-0.1734357339862381,0.7507277267949412,0.7078230448771577,-0.08056541563112553,0.5885582633163229,0.7464437854124107,-0.2808484101452652,0.04890936305679927,-0.18129430958718,-0.2749622390611628,-0.16530595356733388,-0.575761932186409,0.26163756599854143,-0.07590304015018426,0.48882857567786514,-0.6982347310011346,1.7870770338583282,0.48280054738229367,2.133141715215776,-0.9298886298708637,-0.7372293892791678,-1.284330394020743,-0.7035714604100952,0.21669525153097113,-0.3755067927578977,0.04264898575198899,0.07563671916191554,1.4116678105252667
0.8891414314605338,-0.9340828783375152,-0.8656655090180985,0.4881047466302383,0.6910774197799834,-0.08422431238482284,-0.15306253220144037,-0.5339483309860399,0.6399335933849604,0.6307532088729229,-0.09909733817081813,0.9812438214083662,-1.0038821757126666,0.21091890495244564,1.3276890347310932,-0.8116652525757495,1.0127157221255814,-1.7441158153170542,1.4986107063082128,-1.5100105646069382,1.2402637732499453,2.1120556004996036,1.193723336573263,0.39683370916046357,-0.9487339971257954,1.2725352277571018,-0.9085816031056814,-1.550244063507976,-0.5808587268634905,0.9178384783559908,0.13184700701803573,0.5444941393545828,-0.7483765520950687,0.726586980242774,0.7903399884412705,-0.8309948746099912,-0.5358800310430658,-0.6059973128820371,-0.6986882650067653,-0.6982610360693632,-0.370466569695332,1.9508692180481084,-1.9435836551616932,0.557764414954047,-0.15373269518767213,0.7659087786474711,-1.46708472239061,0.5012382999349868,-1.0139681024159857,-1.3960324122027352,-0.6418692280320045,-0.536530429470666,0.9464239453980087,1.1101399556384197,0.38927725463447527,1.1311175917381497,-0.1802063713725293,1.6865685198874905,-0.36150307563206363,0.77160463026599
